,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
507,窃盗,部品ねらい,板橋,平尾交番,131199.0,東京都,板橋区,板橋２丁目,2019-11-17,11,駐車（輪）場,駐車（輪）場,ナンバープレート
508,窃盗,部品ねらい,板橋,平尾交番,131199.0,東京都,板橋区,板橋２丁目,2020-12-01,21,その他の住宅（３階建て以下共同住宅等）,その他,その他
509,窃盗,部品ねらい,板橋,平尾交番,131199.0,東京都,板橋区,板橋３丁目,2020-07-15,23,駐車（輪）場,駐車（輪）場,その他
510,窃盗,部品ねらい,板橋,平尾交番,131199.0,東京都,板橋区,板橋４丁目,2020-05-08,11,道路上,その他,その他
511,窃盗,部品ねらい,板橋,板橋本町交番,131199.0,東京都,板橋区,仲宿,2020-04-15,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
512,窃盗,部品ねらい,板橋,板橋本町交番,131199.0,東京都,板橋区,大和町,2020-10-01,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
513,窃盗,部品ねらい,板橋,板橋本町交番,131199.0,東京都,板橋区,大和町,2020-11-29,17,一戸建住宅,その他,その他
514,窃盗,部品ねらい,板橋,養育院前交番,131199.0,東京都,板橋区,板橋２丁目,2020-08-18,18,その他,駐車（輪）場,その他
515,窃盗,部品ねらい,板橋,養育院前交番,131199.0,東京都,板橋区,氷川町,2019-04-01,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
516,窃盗,部品ねらい,板橋,大山町交番,131199.0,東京都,板橋区,大山西町,2020-08-15,18,駐車（輪）場,駐車（輪）場,その他
517,窃盗,部品ねらい,板橋,大山町交番,131199.0,東京都,板橋区,大山町,2020-03-24,16,その他,駐車（輪）場,その他
518,窃盗,部品ねらい,板橋,大山町交番,131199.0,東京都,板橋区,幸町,2020-07-15,19,一戸建住宅,その他,その他
519,窃盗,部品ねらい,板橋,茂呂交番,131199.0,東京都,板橋区,向原２丁目,2020-12-15,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
520,窃盗,部品ねらい,板橋,中板橋交番,131199.0,東京都,板橋区,双葉町,2020-04-17,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
521,窃盗,部品ねらい,板橋,桜川三丁目駐在所,131199.0,東京都,板橋区,桜川３丁目,2020-08-06,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
522,窃盗,部品ねらい,志村,,,,,,2020-12-11,20,駐車（輪）場,駐車（輪）場,ナンバープレート
523,窃盗,部品ねらい,志村,清水町交番,131199.0,東京都,板橋区,大原町,2020-05-01,22,道路上,その他,ナンバープレート
524,窃盗,部品ねらい,志村,清水町交番,131199.0,東京都,板橋区,清水町,2020-02-05,15,一戸建住宅,その他,その他
525,窃盗,部品ねらい,志村,清水町交番,131199.0,東京都,板橋区,清水町,2020-02-13,00,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
526,窃盗,部品ねらい,志村,坂上交番,131199.0,東京都,板橋区,志村１丁目,2020-03-17,08,その他,その他,その他
527,窃盗,部品ねらい,志村,坂下交番,131199.0,東京都,板橋区,坂下２丁目,2020-07-30,16,駐車（輪）場,駐車（輪）場,その他
528,窃盗,部品ねらい,志村,坂下交番,131199.0,東京都,板橋区,坂下３丁目,2020-04-18,11,４階建て以上共同住宅,駐車（輪）場,その他
529,窃盗,部品ねらい,志村,坂下交番,131199.0,東京都,板橋区,舟渡３丁目,2019-05-01,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
530,窃盗,部品ねらい,志村,蓮根交番,131199.0,東京都,板橋区,蓮根１丁目,2020-07-08,21,駐車（輪）場,駐車（輪）場,その他
531,窃盗,部品ねらい,志村,蓮根交番,131199.0,東京都,板橋区,蓮根２丁目,2020-11-20,16,４階建て以上共同住宅,その他,その他
532,窃盗,部品ねらい,志村,前野町交番,131199.0,東京都,板橋区,前野町２丁目,2020-11-13,18,４階建て以上共同住宅,駐車（輪）場,その他
533,窃盗,部品ねらい,志村,前野町交番,131199.0,東京都,板橋区,前野町３丁目,2020-05-01,不明,駐車（輪）場,駐車（輪）場,ナンバープレート
534,窃盗,部品ねらい,志村,前野町交番,131199.0,東京都,板橋区,前野町４丁目,2020-03-02,01,道路上,その他,その他
535,窃盗,部品ねらい,志村,前野町交番,131199.0,東京都,板橋区,前野町５丁目,2020-08-15,14,４階建て以上共同住宅,駐車（輪）場,その他
536,窃盗,部品ねらい,志村,前野町交番,131199.0,東京都,板橋区,前野町６丁目,2020-08-20,21,駐車（輪）場,駐車（輪）場,その他
537,窃盗,部品ねらい,志村,中台交番,131199.0,東京都,板橋区,若木１丁目,2020-12-03,17,一戸建住宅,その他,その他
538,窃盗,部品ねらい,志村,西台交番,131199.0,東京都,板橋区,西台３丁目,2020-05-31,18,一戸建住宅,駐車（輪）場,その他
539,窃盗,部品ねらい,志村,西台交番,131199.0,東京都,板橋区,西台３丁目,2020-10-08,21,駐車（輪）場,駐車（輪）場,ナンバープレート
540,窃盗,部品ねらい,志村,中台三丁目交番,131199.0,東京都,板橋区,中台３丁目,2020-10-11,12,駐車（輪）場,駐車（輪）場,ナンバープレート
541,窃盗,部品ねらい,練馬,練馬駅前交番,131202.0,東京都,練馬区,豊玉北６丁目,2020-10-06,22,４階建て以上共同住宅,駐車（輪）場,その他
542,窃盗,部品ねらい,練馬,練馬駅前交番,131202.0,東京都,練馬区,練馬１丁目,2020-03-16,09,駐車（輪）場,駐車（輪）場,その他
543,窃盗,部品ねらい,練馬,練馬駅前交番,131202.0,東京都,練馬区,練馬１丁目,2020-03-16,13,駐車（輪）場,駐車（輪）場,その他
544,窃盗,部品ねらい,練馬,練馬駅前交番,131202.0,東京都,練馬区,練馬１丁目,2020-04-28,11,駐車（輪）場,駐車（輪）場,その他
545,窃盗,部品ねらい,練馬,練馬駅前交番,131202.0,東京都,練馬区,練馬１丁目,2020-05-05,12,その他,駐車（輪）場,その他
546,窃盗,部品ねらい,練馬,練馬駅前交番,131202.0,東京都,練馬区,練馬１丁目,2020-09-11,08,その他,駐車（輪）場,その他
547,窃盗,部品ねらい,練馬,練馬駅前交番,131202.0,東京都,練馬区,練馬１丁目,2020-10-13,11,駐車（輪）場,駐車（輪）場,その他
548,窃盗,部品ねらい,練馬,桜台交番,131202.0,東京都,練馬区,桜台５丁目,2020-02-10,21,一戸建住宅,その他,その他
549,窃盗,部品ねらい,練馬,小竹町交番,131202.0,東京都,練馬区,小竹町１丁目,2020-05-14,14,４階建て以上共同住宅,駐車（輪）場,その他
550,窃盗,部品ねらい,練馬,小竹町交番,131202.0,東京都,練馬区,小竹町１丁目,2020-12-13,01,道路上,その他,その他
551,窃盗,部品ねらい,練馬,小竹町交番,131202.0,東京都,練馬区,小竹町２丁目,2020-09-04,17,４階建て以上共同住宅,駐車（輪）場,その他
552,窃盗,部品ねらい,練馬,氷川台駐在所,131202.0,東京都,練馬区,氷川台３丁目,2020-12-07,13,その他,駐車（輪）場,その他
553,窃盗,部品ねらい,練馬,氷川台駐在所,131202.0,東京都,練馬区,平和台２丁目,2020-05-27,18,４階建て以上共同住宅,駐車（輪）場,その他
554,窃盗,部品ねらい,練馬,春日町交番,131202.0,東京都,練馬区,春日町４丁目,2020-07-25,09,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
555,窃盗,部品ねらい,練馬,富士見台駅前交番,131202.0,東京都,練馬区,貫井３丁目,2020-06-03,15,道路上,その他,その他
556,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町１丁目,2020-06-24,07,駐車（輪）場,駐車（輪）場,その他
557,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町１丁目,2020-09-05,11,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
558,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町２丁目,2020-07-06,18,駐車（輪）場,駐車（輪）場,その他
559,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町２丁目,2020-08-26,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
560,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町３丁目,2020-12-12,17,道路上,その他,その他
561,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町５丁目,2020-11-23,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
562,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町７丁目,2020-02-22,06,駐車（輪）場,駐車（輪）場,その他
563,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町７丁目,2020-11-06,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
564,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町８丁目,2020-01-17,07,駐車（輪）場,駐車（輪）場,その他
565,窃盗,部品ねらい,石神井,大泉学園駅前交番,131202.0,東京都,練馬区,東大泉１丁目,2020-02-03,17,その他,駐車（輪）場,ナンバープレート
566,窃盗,部品ねらい,石神井,大泉学園駅前交番,131202.0,東京都,練馬区,東大泉１丁目,2020-02-09,13,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
567,窃盗,部品ねらい,石神井,大泉学園駅前交番,131202.0,東京都,練馬区,東大泉４丁目,2020-02-02,00,駐車（輪）場,駐車（輪）場,その他
568,窃盗,部品ねらい,石神井,大泉学園駅前交番,131202.0,東京都,練馬区,東大泉４丁目,2020-10-29,09,道路上,その他,ナンバープレート
569,窃盗,部品ねらい,石神井,武蔵関駅前交番,131202.0,東京都,練馬区,上石神井４丁目,2020-01-10,16,４階建て以上共同住宅,駐車（輪）場,その他
570,窃盗,部品ねらい,石神井,武蔵関駅前交番,131202.0,東京都,練馬区,関町北１丁目,2020-11-05,19,駐車（輪）場,駐車（輪）場,ナンバープレート
571,窃盗,部品ねらい,石神井,武蔵関駅前交番,131202.0,東京都,練馬区,関町北２丁目,2020-06-10,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
572,窃盗,部品ねらい,石神井,武蔵関駅前交番,131202.0,東京都,練馬区,関町北５丁目,2020-07-02,23,その他の住宅（３階建て以下共同住宅等）,その他,その他
573,窃盗,部品ねらい,石神井,上石神井駅前交番,131202.0,東京都,練馬区,上石神井南町,2020-02-14,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
574,窃盗,部品ねらい,石神井,大泉学園交番,131202.0,東京都,練馬区,大泉学園町５丁目,2018-08-21,不明,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
575,窃盗,部品ねらい,石神井,北大泉交番,131202.0,東京都,練馬区,大泉町２丁目,2020-06-01,20,駐車（輪）場,駐車（輪）場,タイヤ・ホイール
576,窃盗,部品ねらい,石神井,北大泉交番,131202.0,東京都,練馬区,大泉町３丁目,2020-02-13,19,その他の住宅（３階建て以下共同住宅等）,その他,ナンバープレート
577,窃盗,部品ねらい,石神井,北大泉交番,131202.0,東京都,練馬区,大泉町３丁目,2020-05-31,10,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
578,窃盗,部品ねらい,石神井,北大泉交番,131202.0,東京都,練馬区,大泉町６丁目,2020-08-30,19,４階建て以上共同住宅,駐車（輪）場,その他
579,窃盗,部品ねらい,石神井,西大泉交番,131202.0,東京都,練馬区,西大泉５丁目,2020-02-26,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
580,窃盗,部品ねらい,石神井,富士街道交番,131202.0,東京都,練馬区,石神井台６丁目,2020-12-02,15,その他の住宅（３階建て以下共同住宅等）,その他,その他
581,窃盗,部品ねらい,石神井,武蔵関駐在所,131202.0,東京都,練馬区,関町北３丁目,2020-11-21,16,その他,駐車（輪）場,タイヤ・ホイール
582,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平２丁目,2020-04-21,23,４階建て以上共同住宅,その他,ナンバープレート
583,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平２丁目,2020-06-01,15,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
584,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平２丁目,2020-08-23,15,４階建て以上共同住宅,駐車（輪）場,その他
585,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平７丁目,2020-06-03,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
586,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平７丁目,2020-09-10,17,駐車（輪）場,駐車（輪）場,ナンバープレート
587,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平７丁目,2020-10-20,18,道路上,その他,ナンバープレート
588,窃盗,部品ねらい,高島平,西台駅前交番,131199.0,東京都,板橋区,新河岸１丁目,2020-05-14,07,道路上,その他,その他
589,窃盗,部品ねらい,高島平,西台駅前交番,131199.0,東京都,板橋区,高島平１丁目,2020-10-20,18,駐車（輪）場,駐車（輪）場,ナンバープレート
590,窃盗,部品ねらい,高島平,笹目橋交番,131199.0,東京都,板橋区,高島平４丁目,2020-03-12,08,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
591,窃盗,部品ねらい,高島平,笹目橋交番,131199.0,東京都,板橋区,三園１丁目,2020-05-16,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
592,窃盗,部品ねらい,高島平,笹目橋交番,131199.0,東京都,板橋区,三園２丁目,2020-09-04,09,その他,駐車（輪）場,その他
593,窃盗,部品ねらい,高島平,北野交番,131199.0,東京都,板橋区,徳丸２丁目,2020-02-03,16,その他,駐車（輪）場,その他
594,窃盗,部品ねらい,高島平,北野交番,131199.0,東京都,板橋区,徳丸６丁目,2020-05-25,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
