,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
543,窃盗,部品ねらい,石神井,大泉学園交番,131202.0,東京都,練馬区,大泉学園町８丁目,2021/5/11,16,その他,駐車（輪）場,ナンバープレート
544,窃盗,部品ねらい,石神井,富士街道交番,131202.0,東京都,練馬区,石神井台２丁目,2021/3/8,13,一戸建住宅,その他,ナンバープレート
545,窃盗,部品ねらい,石神井,富士街道交番,131202.0,東京都,練馬区,石神井台６丁目,2020/12/27,19,一戸建住宅,駐車（輪）場,その他
546,窃盗,部品ねらい,石神井,武蔵関駅前交番,131202.0,東京都,練馬区,関町北４丁目,2021/6/10,7,その他,駐車（輪）場,その他
547,窃盗,部品ねらい,石神井,武蔵関駐在所,131202.0,東京都,練馬区,関町南４丁目,2021/5/4,12,４階建て以上共同住宅,駐車（輪）場,その他
548,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町２丁目,2021/7/4,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
549,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町３丁目,2021/1/22,16,駐車（輪）場,駐車（輪）場,その他
550,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町３丁目,2021/6/20,11,４階建て以上共同住宅,駐車（輪）場,その他
551,窃盗,部品ねらい,石神井,石神井公園駅前交番,131202.0,東京都,練馬区,石神井町４丁目,2021/3/22,7,駐車（輪）場,駐車（輪）場,その他
552,窃盗,部品ねらい,石神井,石神井南駐在所,131202.0,東京都,練馬区,下石神井４丁目,2021/4/7,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
553,窃盗,部品ねらい,石神井,西大泉交番,131202.0,東京都,練馬区,西大泉４丁目,2021/4/5,18,一戸建住宅,駐車（輪）場,その他
554,窃盗,部品ねらい,石神井,西大泉交番,131202.0,東京都,練馬区,西大泉５丁目,2021/1/9,20,駐車（輪）場,駐車（輪）場,その他
555,窃盗,部品ねらい,石神井,西大泉交番,131202.0,東京都,練馬区,西大泉５丁目,2021/1/26,22,その他,駐車（輪）場,その他
556,窃盗,部品ねらい,高島平,上赤塚交番,131199.0,東京都,板橋区,成増４丁目,2020/12/27,15,駐車（輪）場,駐車（輪）場,ナンバープレート
557,窃盗,部品ねらい,高島平,下赤塚交番,131199.0,東京都,板橋区,赤塚６丁目,2021/2/16,20,駐車（輪）場,駐車（輪）場,ナンバープレート
558,窃盗,部品ねらい,高島平,下赤塚交番,131199.0,東京都,板橋区,赤塚７丁目,2020/12/30,16,駐車（輪）場,駐車（輪）場,ナンバープレート
559,窃盗,部品ねらい,高島平,下赤塚交番,131199.0,東京都,板橋区,赤塚新町１丁目,2021/7/19,8,駐車（輪）場,駐車（輪）場,その他
560,窃盗,部品ねらい,高島平,北野交番,131199.0,東京都,板橋区,高島平４丁目,2021/2/23,17,駐車（輪）場,駐車（輪）場,ナンバープレート
561,窃盗,部品ねらい,高島平,北野交番,131199.0,東京都,板橋区,徳丸２丁目,2021/3/25,8,その他,駐車（輪）場,その他
562,窃盗,部品ねらい,高島平,北野交番,131199.0,東京都,板橋区,徳丸５丁目,2021/1/11,21,駐車（輪）場,駐車（輪）場,ナンバープレート
563,窃盗,部品ねらい,高島平,徳丸駐在所,131199.0,東京都,板橋区,徳丸６丁目,2020/12/1,不明,道路上,その他,ナンバープレート
564,窃盗,部品ねらい,高島平,成増駅前交番,131199.0,東京都,板橋区,成増１丁目,2021/3/24,18,４階建て以上共同住宅,駐車（輪）場,その他
565,窃盗,部品ねらい,高島平,成増駅前交番,131199.0,東京都,板橋区,成増２丁目,2021/9/18,8,駐車（輪）場,駐車（輪）場,その他
566,窃盗,部品ねらい,高島平,新河岸交番,131199.0,東京都,板橋区,新河岸２丁目,2021/12/17,13,４階建て以上共同住宅,駐車（輪）場,その他
567,窃盗,部品ねらい,高島平,松月院前交番,131199.0,東京都,板橋区,赤塚５丁目,2021/2/3,13,４階建て以上共同住宅,その他,ナンバープレート
568,窃盗,部品ねらい,高島平,松月院前交番,131199.0,東京都,板橋区,赤塚６丁目,2021/2/16,9,駐車（輪）場,駐車（輪）場,ナンバープレート
569,窃盗,部品ねらい,高島平,松月院前交番,131199.0,東京都,板橋区,赤塚７丁目,2021/9/23,15,４階建て以上共同住宅,駐車（輪）場,その他
570,窃盗,部品ねらい,高島平,笹目橋交番,131199.0,東京都,板橋区,高島平６丁目,2021/5/17,23,一戸建住宅,駐車（輪）場,ナンバープレート
571,窃盗,部品ねらい,高島平,笹目橋交番,131199.0,東京都,板橋区,三園２丁目,2021/3/31,17,駐車（輪）場,駐車（輪）場,ナンバープレート
572,窃盗,部品ねらい,高島平,笹目橋交番,131199.0,東京都,板橋区,三園２丁目,2021/11/4,10,道路上,その他,ナンバープレート
573,窃盗,部品ねらい,高島平,西台駅前交番,131199.0,東京都,板橋区,高島平９丁目,2021/1/29,23,４階建て以上共同住宅,その他,その他
574,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平２丁目,2021/1/27,4,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
575,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平２丁目,2021/4/24,13,４階建て以上共同住宅,その他,その他
576,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平２丁目,2021/7/5,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
577,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平２丁目,2021/8/22,12,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
578,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平３丁目,2021/8/23,17,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
579,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平４丁目,2021/3/14,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
580,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平７丁目,2021/8/22,20,その他,駐車（輪）場,ナンバープレート
581,窃盗,部品ねらい,高島平,高島平駅前交番,131199.0,東京都,板橋区,高島平８丁目,2021/8/13,6,４階建て以上共同住宅,その他,ナンバープレート
582,窃盗,部品ねらい,光が丘,三原台交番,131202.0,東京都,練馬区,土支田３丁目,2021/10/4,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
583,窃盗,部品ねらい,光が丘,三原台交番,131202.0,東京都,練馬区,三原台２丁目,2021/9/1,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
584,窃盗,部品ねらい,光が丘,三原台交番,131202.0,東京都,練馬区,谷原６丁目,2021/2/3,13,道路上,その他,ナンバープレート
585,窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202.0,東京都,練馬区,光が丘２丁目,2021/3/30,17,４階建て以上共同住宅,駐車（輪）場,その他
586,窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202.0,東京都,練馬区,光が丘２丁目,2021/4/1,20,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
587,窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202.0,東京都,練馬区,光が丘２丁目,2021/5/19,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
588,窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202.0,東京都,練馬区,光が丘３丁目,2021/9/13,18,４階建て以上共同住宅,駐車（輪）場,その他
589,窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202.0,東京都,練馬区,光が丘３丁目,2021/9/23,不明,４階建て以上共同住宅,駐車（輪）場,その他
590,窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202.0,東京都,練馬区,光が丘５丁目,2021/2/4,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
591,窃盗,部品ねらい,光が丘,光が丘三丁目交番,131202.0,東京都,練馬区,光が丘５丁目,2021/12/18,23,その他,駐車（輪）場,その他
592,窃盗,部品ねらい,光が丘,北町交番,131202.0,東京都,練馬区,北町１丁目,2021/4/16,19,４階建て以上共同住宅,その他,ナンバープレート
593,窃盗,部品ねらい,光が丘,北町交番,131202.0,東京都,練馬区,錦１丁目,2021/1/15,18,４階建て以上共同住宅,その他,その他
594,窃盗,部品ねらい,光が丘,北町交番,131202.0,東京都,練馬区,錦１丁目,2021/9/24,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
595,窃盗,部品ねらい,光が丘,北町交番,131202.0,東京都,練馬区,錦２丁目,2021/3/26,21,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
596,窃盗,部品ねらい,光が丘,北町交番,131202.0,東京都,練馬区,錦２丁目,2021/7/25,16,その他,駐車（輪）場,その他
597,窃盗,部品ねらい,光が丘,土支田交番,131202.0,東京都,練馬区,旭町１丁目,2021/1/31,15,駐車（輪）場,駐車（輪）場,ナンバープレート
598,窃盗,部品ねらい,光が丘,土支田交番,131202.0,東京都,練馬区,高松６丁目,2021/2/21,21,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
599,窃盗,部品ねらい,光が丘,土支田交番,131202.0,東京都,練馬区,土支田１丁目,2021/8/29,12,４階建て以上共同住宅,駐車（輪）場,その他
600,窃盗,部品ねらい,光が丘,土支田交番,131202.0,東京都,練馬区,土支田２丁目,2021/9/8,18,駐車（輪）場,駐車（輪）場,その他
601,窃盗,部品ねらい,光が丘,土支田交番,131202.0,東京都,練馬区,土支田４丁目,2021/1/13,14,駐車（輪）場,駐車（輪）場,その他
602,窃盗,部品ねらい,光が丘,田柄交番,131202.0,東京都,練馬区,光が丘１丁目,2021/6/9,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
603,窃盗,部品ねらい,光が丘,田柄交番,131202.0,東京都,練馬区,光が丘２丁目,2021/4/15,19,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
604,窃盗,部品ねらい,光が丘,練馬高野台駅前交番,131202.0,東京都,練馬区,南田中４丁目,2021/12/26,20,４階建て以上共同住宅,その他,その他
605,窃盗,部品ねらい,上野,上野駅交番,131067.0,東京都,台東区,上野７丁目,2021/4/6,16,その他,その他,その他
606,窃盗,部品ねらい,上野,御徒町交番,131067.0,東京都,台東区,台東４丁目,2021/1/30,12,４階建て以上共同住宅,駐車（輪）場,その他
607,窃盗,部品ねらい,上野,稲荷町交番,131067.0,東京都,台東区,東上野３丁目,2021/2/13,16,道路上,その他,タイヤ・ホイール
608,窃盗,部品ねらい,下谷,三ノ輪交番,131067.0,東京都,台東区,日本堤２丁目,2021/4/4,17,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
609,窃盗,部品ねらい,下谷,三ノ輪交番,131067.0,東京都,台東区,日本堤２丁目,2021/4/10,16,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
610,窃盗,部品ねらい,下谷,三ノ輪交番,131067.0,東京都,台東区,日本堤２丁目,2021/4/10,17,４階建て以上共同住宅,駐車（輪）場,その他
611,窃盗,部品ねらい,下谷,三ノ輪交番,131067.0,東京都,台東区,日本堤２丁目,2021/4/11,3,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
612,窃盗,部品ねらい,下谷,三ノ輪交番,131067.0,東京都,台東区,三ノ輪１丁目,2021/9/15,16,道路上,その他,その他
613,窃盗,部品ねらい,下谷,入谷東交番,131067.0,東京都,台東区,下谷３丁目,2021/9/8,17,４階建て以上共同住宅,その他,その他
614,窃盗,部品ねらい,下谷,谷中交番,131067.0,東京都,台東区,上野桜木２丁目,2021/10/5,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
615,窃盗,部品ねらい,下谷,谷中交番,131067.0,東京都,台東区,上野桜木２丁目,2021/11/12,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
616,窃盗,部品ねらい,下谷,鶯谷駅前交番,131067.0,東京都,台東区,根岸２丁目,2021/9/16,9,駐車（輪）場,駐車（輪）場,その他
617,窃盗,部品ねらい,下谷,鶯谷駅前交番,131067.0,東京都,台東区,根岸２丁目,2021/9/18,11,道路上,その他,その他
618,窃盗,部品ねらい,下谷,鶯谷駅前交番,131067.0,東京都,台東区,根岸４丁目,2021/6/9,19,その他の住宅（３階建て以下共同住宅等）,その他,その他
619,窃盗,部品ねらい,浅草,公園六区交番,131067.0,東京都,台東区,浅草２丁目,2021/8/5,3,その他,その他,その他
620,窃盗,部品ねらい,浅草,吉原交番,131067.0,東京都,台東区,千束３丁目,2021/4/10,14,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
621,窃盗,部品ねらい,浅草,日本堤交番,131067.0,東京都,台東区,清川２丁目,2020/9/1,不明,４階建て以上共同住宅,駐車（輪）場,その他
622,窃盗,部品ねらい,浅草,日本堤交番,131067.0,東京都,台東区,清川２丁目,2021/4/10,14,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
623,窃盗,部品ねらい,浅草,日本堤交番,131067.0,東京都,台東区,日本堤２丁目,2021/5/7,11,４階建て以上共同住宅,駐車（輪）場,その他
624,窃盗,部品ねらい,浅草,橋場交番,131067.0,東京都,台東区,橋場１丁目,2021/12/15,18,４階建て以上共同住宅,その他,その他
625,窃盗,部品ねらい,蔵前,小島二丁目交番,131067.0,東京都,台東区,鳥越１丁目,2021/7/13,21,道路上,その他,タイヤ・ホイール
626,窃盗,部品ねらい,蔵前,小島二丁目交番,131067.0,東京都,台東区,元浅草１丁目,2021/8/18,14,道路上,その他,その他
627,窃盗,部品ねらい,蔵前,菊屋橋交番,131067.0,東京都,台東区,東上野６丁目,2021/5/22,13,４階建て以上共同住宅,駐車（輪）場,その他
628,窃盗,部品ねらい,蔵前,菊屋橋交番,131067.0,東京都,台東区,元浅草３丁目,2021/7/27,18,４階建て以上共同住宅,駐車（輪）場,その他
629,窃盗,部品ねらい,蔵前,蔵前二丁目交番,131067.0,東京都,台東区,蔵前４丁目,2021/4/10,17,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
630,窃盗,部品ねらい,蔵前,蔵前二丁目交番,131067.0,東京都,台東区,蔵前４丁目,2021/4/11,21,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
631,窃盗,部品ねらい,蔵前,蔵前二丁目交番,131067.0,東京都,台東区,蔵前４丁目,2021/4/11,23,４階建て以上共同住宅,駐車（輪）場,タイヤ・ホイール
