,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
456,窃盗,オートバイ盗,蒲田,大鳥居交番,131113.0,東京都,大田区,萩中３丁目,2019-07-03,23,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
457,窃盗,オートバイ盗,蒲田,北糀谷交番,131113.0,東京都,大田区,北糀谷１丁目,2018-12-22,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
458,窃盗,オートバイ盗,蒲田,北糀谷交番,131113.0,東京都,大田区,北糀谷１丁目,2019-10-30,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
459,窃盗,オートバイ盗,蒲田,北糀谷交番,131113.0,東京都,大田区,東糀谷４丁目,2019-10-23,10,道路上,キーなし,なし,原動機付自転車（50cc以下）
460,窃盗,オートバイ盗,池上,三本松交番,131113.0,東京都,大田区,北馬込２丁目,2019-05-14,23,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
461,窃盗,オートバイ盗,池上,三本松交番,131113.0,東京都,大田区,中馬込１丁目,2019-01-19,22,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
462,窃盗,オートバイ盗,池上,池上駅前交番,131113.0,東京都,大田区,池上３丁目,2019-01-22,12,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
463,窃盗,オートバイ盗,池上,池上駅前交番,131113.0,東京都,大田区,池上４丁目,2019-01-26,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
464,窃盗,オートバイ盗,池上,蓮沼交番,131113.0,東京都,大田区,池上６丁目,2019-10-02,07,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
465,窃盗,オートバイ盗,池上,多摩川大橋交番,131113.0,東京都,大田区,多摩川１丁目,2019-08-11,17,その他,キーなし,あり,自動二輪（50cc超）
466,窃盗,オートバイ盗,池上,多摩川大橋交番,131113.0,東京都,大田区,矢口３丁目,2019-05-12,12,一戸建住宅,キーなし,なし,自動二輪（50cc超）
467,窃盗,オートバイ盗,池上,千鳥交番,131113.0,東京都,大田区,多摩川１丁目,2019-02-16,14,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
468,窃盗,オートバイ盗,池上,千鳥交番,131113.0,東京都,大田区,東矢口２丁目,2019-09-24,08,一戸建住宅,キーなし,なし,自動二輪（50cc超）
469,窃盗,オートバイ盗,世田谷,三宿交番,131121.0,東京都,世田谷区,三宿１丁目,2019-03-10,10,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
470,窃盗,オートバイ盗,世田谷,上馬交番,131121.0,東京都,世田谷区,上馬２丁目,2019-07-20,01,道路上,キーなし,なし,原動機付自転車（50cc以下）
471,窃盗,オートバイ盗,世田谷,上馬交番,131121.0,東京都,世田谷区,上馬４丁目,2019-07-06,00,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
472,窃盗,オートバイ盗,世田谷,上馬交番,131121.0,東京都,世田谷区,上馬４丁目,2019-09-14,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
473,窃盗,オートバイ盗,世田谷,若林交番,131121.0,東京都,世田谷区,若林４丁目,2019-11-22,11,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
474,窃盗,オートバイ盗,玉川,上野毛交番,131121.0,東京都,世田谷区,中町５丁目,2019-07-03,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
475,窃盗,オートバイ盗,玉川,二子玉川交番,131121.0,東京都,世田谷区,玉川４丁目,2016-01-01,不明,道路上,キーなし,なし,原動機付自転車（50cc以下）
476,窃盗,オートバイ盗,玉川,瀬田交番,131121.0,東京都,世田谷区,用賀１丁目,2019-04-18,01,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
477,窃盗,オートバイ盗,玉川,深沢交番,131121.0,東京都,世田谷区,深沢４丁目,2019-04-09,22,道路上,キーなし,なし,原動機付自転車（50cc以下）
478,窃盗,オートバイ盗,玉川,桜新町交番,131121.0,東京都,世田谷区,桜新町２丁目,2019-12-21,09,道路上,キーなし,なし,原動機付自転車（50cc以下）
479,窃盗,オートバイ盗,成城,祖師谷大蔵交番,131121.0,東京都,世田谷区,祖師谷１丁目,2019-02-13,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
480,窃盗,オートバイ盗,成城,成城交番,131121.0,東京都,世田谷区,砧７丁目,2019-06-06,16,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
481,窃盗,オートバイ盗,成城,成城交番,131121.0,東京都,世田谷区,成城２丁目,2019-07-13,09,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
482,窃盗,オートバイ盗,成城,千歳台交番,131121.0,東京都,世田谷区,祖師谷６丁目,2019-12-25,16,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
483,窃盗,オートバイ盗,成城,烏山交番,131121.0,東京都,世田谷区,北烏山３丁目,2019-05-23,11,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
484,窃盗,オートバイ盗,成城,東宝前交番,131121.0,東京都,世田谷区,大蔵５丁目,2019-06-23,19,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
485,窃盗,オートバイ盗,成城,東宝前交番,131121.0,東京都,世田谷区,喜多見６丁目,2019-12-05,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
486,窃盗,オートバイ盗,成城,岡本駐在所,131121.0,東京都,世田谷区,岡本３丁目,2019-04-07,15,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
487,窃盗,オートバイ盗,成城,鎌田駐在所,131121.0,東京都,世田谷区,鎌田１丁目,2019-09-28,08,一戸建住宅,キーなし,なし,自動二輪（50cc超）
488,窃盗,オートバイ盗,成城,鎌田駐在所,131121.0,東京都,世田谷区,鎌田４丁目,2019-02-03,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
489,窃盗,オートバイ盗,成城,喜多見駐在所,131121.0,東京都,世田谷区,喜多見２丁目,2019-09-26,14,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
490,窃盗,オートバイ盗,成城,給田交番,131121.0,東京都,世田谷区,給田５丁目,2019-09-14,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
491,窃盗,オートバイ盗,成城,八幡山駐在所,131121.0,東京都,世田谷区,八幡山３丁目,2018-12-31,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
492,窃盗,オートバイ盗,成城,八幡山駐在所,131121.0,東京都,世田谷区,八幡山３丁目,2019-06-21,21,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
493,窃盗,オートバイ盗,成城,船橋交番,131121.0,東京都,世田谷区,八幡山１丁目,2019-07-09,09,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
494,窃盗,オートバイ盗,成城,船橋交番,131121.0,東京都,世田谷区,八幡山１丁目,2019-12-27,00,道路上,キーなし,なし,自動二輪（50cc超）
495,窃盗,オートバイ盗,成城,船橋交番,131121.0,東京都,世田谷区,船橋６丁目,2019-08-19,10,４階建て以上共同住宅,キーなし,あり,自動二輪（50cc超）
496,窃盗,オートバイ盗,目黒,下目黒交番,131105.0,東京都,目黒区,下目黒３丁目,2019-09-30,15,道路上,キーなし,なし,自動二輪（50cc超）
497,窃盗,オートバイ盗,目黒,中目黒駅前交番,131105.0,東京都,目黒区,上目黒３丁目,2019-06-30,03,道路上,キーなし,なし,自動二輪（50cc超）
498,窃盗,オートバイ盗,目黒,大橋交番,131105.0,東京都,目黒区,大橋１丁目,2019-11-29,19,道路上,キーなし,なし,原動機付自転車（50cc以下）
499,窃盗,オートバイ盗,目黒,大橋交番,131105.0,東京都,目黒区,大橋２丁目,2019-07-30,13,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
500,窃盗,オートバイ盗,碑文谷,自由が丘交番,131105.0,東京都,目黒区,自由が丘１丁目,2019-02-03,01,道路上,キーなし,なし,原動機付自転車（50cc以下）
501,窃盗,オートバイ盗,碑文谷,東が丘駐在所,131105.0,東京都,目黒区,東が丘２丁目,2019-01-18,18,その他,キーなし,なし,自動二輪（50cc超）
502,窃盗,オートバイ盗,渋谷,道玄坂上交番,131130.0,東京都,渋谷区,神泉町,2018-11-15,不明,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
503,窃盗,オートバイ盗,渋谷,道玄坂上交番,131130.0,東京都,渋谷区,円山町,2019-07-25,02,その他,キーなし,なし,自動二輪（50cc超）
504,窃盗,オートバイ盗,渋谷,恵比寿駅前交番,131130.0,東京都,渋谷区,恵比寿１丁目,2019-04-07,18,道路上,キーなし,なし,自動二輪（50cc超）
505,窃盗,オートバイ盗,代々木,初台駅前交番,131130.0,東京都,渋谷区,本町１丁目,2019-06-07,00,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
506,窃盗,オートバイ盗,代々木,初台駅前交番,131130.0,東京都,渋谷区,代々木３丁目,2019-09-30,08,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
507,窃盗,オートバイ盗,代々木,清水橋交番,131130.0,東京都,渋谷区,本町３丁目,2019-04-22,21,道路上,キーなし,なし,自動二輪（50cc超）
508,窃盗,オートバイ盗,代々木,幡ケ谷駅前交番,131130.0,東京都,渋谷区,幡ヶ谷２丁目,2019-07-29,17,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
509,窃盗,オートバイ盗,代々木,幡ケ谷駅前交番,131130.0,東京都,渋谷区,幡ヶ谷２丁目,2019-12-21,16,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
510,窃盗,オートバイ盗,代々木,笹塚交番,131130.0,東京都,渋谷区,笹塚１丁目,2019-03-07,19,道路上,キーなし,なし,原動機付自転車（50cc以下）
511,窃盗,オートバイ盗,新宿,熊野神社前交番,131041.0,東京都,新宿区,西新宿６丁目,2019-07-11,15,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
512,窃盗,オートバイ盗,新宿,百人町交番,131041.0,東京都,新宿区,百人町１丁目,2019-02-12,13,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
513,窃盗,オートバイ盗,新宿,大久保交番,131041.0,東京都,新宿区,百人町１丁目,2019-04-22,06,一戸建住宅,キーなし,なし,自動二輪（50cc超）
514,窃盗,オートバイ盗,新宿,新宿六丁目交番,131041.0,東京都,新宿区,新宿６丁目,2019-09-13,05,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
515,窃盗,オートバイ盗,新宿,歌舞伎町交番,131041.0,東京都,新宿区,歌舞伎町２丁目,2019-10-07,18,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
516,窃盗,オートバイ盗,新宿,新宿駅東口交番,131041.0,東京都,新宿区,新宿３丁目,2019-05-09,01,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
517,窃盗,オートバイ盗,新宿,新宿駅東口交番,131041.0,東京都,新宿区,新宿３丁目,2019-11-02,22,道路上,キーなし,なし,原動機付自転車（50cc以下）
518,窃盗,オートバイ盗,中野,中野坂上交番,131148.0,東京都,中野区,本町２丁目,2019-02-05,18,道路上,キーなし,あり,自動二輪（50cc超）
519,窃盗,オートバイ盗,中野,早稲田通交番,131148.0,東京都,中野区,上高田１丁目,2013-10-01,23,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
520,窃盗,オートバイ盗,中野,早稲田通交番,131148.0,東京都,中野区,中野１丁目,2019-03-05,01,一戸建住宅,キーなし,なし,なし
521,窃盗,オートバイ盗,中野,本郷通交番,131148.0,東京都,中野区,本町３丁目,2019-11-25,18,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
522,窃盗,オートバイ盗,中野,鍋屋横丁交番,131148.0,東京都,中野区,中央３丁目,2019-01-29,16,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
523,窃盗,オートバイ盗,中野,鍋屋横丁交番,131148.0,東京都,中野区,本町４丁目,2019-08-04,15,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
524,窃盗,オートバイ盗,中野,南台交番,131148.0,東京都,中野区,南台２丁目,2019-06-10,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
525,窃盗,オートバイ盗,中野,南台交番,131148.0,東京都,中野区,南台４丁目,2019-08-22,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
526,窃盗,オートバイ盗,中野,南台交番,131148.0,東京都,中野区,弥生町６丁目,2019-07-16,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
527,窃盗,オートバイ盗,野方,薬師駅前交番,131148.0,東京都,中野区,新井１丁目,2014-01-31,00,道路上,キーなし,なし,自動二輪（50cc超）
528,窃盗,オートバイ盗,野方,薬師駅前交番,131148.0,東京都,中野区,新井１丁目,2016-08-01,不明,道路上,キーなし,なし,自動二輪（50cc超）
529,窃盗,オートバイ盗,野方,薬師駅前交番,131148.0,東京都,中野区,新井５丁目,2017-04-13,20,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
530,窃盗,オートバイ盗,野方,江原町交番,131148.0,東京都,中野区,江原町３丁目,2018-03-10,13,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
531,窃盗,オートバイ盗,野方,野方駅前交番,131148.0,東京都,中野区,野方６丁目,2019-09-20,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
532,窃盗,オートバイ盗,野方,鷺宮駅前交番,131148.0,東京都,中野区,上鷺宮１丁目,2019-07-17,12,道路上,キーなし,なし,自動二輪（50cc超）
