,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,盗難防止装置の有無,現金以外の主な被害品
552,窃盗,オートバイ盗,玉川,二子玉川交番,131121,東京都,世田谷区,玉川２丁目,2018-02-28,11,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
553,窃盗,オートバイ盗,玉川,深沢交番,131121,東京都,世田谷区,駒沢公園,2018-06-24,20,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
554,窃盗,オートバイ盗,玉川,桜新町交番,131121,東京都,世田谷区,深沢８丁目,2018-05-08,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
555,窃盗,オートバイ盗,成城,祖師谷大蔵交番,131121,東京都,世田谷区,祖師谷３丁目,2018-01-23,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
556,窃盗,オートバイ盗,成城,祖師谷大蔵交番,131121,東京都,世田谷区,祖師谷３丁目,2018-01-23,12,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
557,窃盗,オートバイ盗,成城,祖師谷大蔵交番,131121,東京都,世田谷区,祖師谷３丁目,2018-01-24,13,道路上,キーなし,なし,原動機付自転車（50cc以下）
558,窃盗,オートバイ盗,成城,祖師谷大蔵交番,131121,東京都,世田谷区,祖師谷４丁目,2018-06-14,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
559,窃盗,オートバイ盗,成城,成城交番,131121,東京都,世田谷区,成城９丁目,2018-10-02,05,その他の住宅（３階建て以下共同住宅等）,キーなし,あり,自動二輪（50cc超）
560,窃盗,オートバイ盗,成城,千歳台交番,131121,東京都,世田谷区,粕谷４丁目,2018-08-10,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
561,窃盗,オートバイ盗,成城,烏山交番,131121,東京都,世田谷区,北烏山１丁目,2013-10-01,08,道路上,キーなし,なし,自動二輪（50cc超）
562,窃盗,オートバイ盗,成城,烏山交番,131121,東京都,世田谷区,南烏山３丁目,2018-11-07,22,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
563,窃盗,オートバイ盗,成城,烏山交番,131121,東京都,世田谷区,南烏山６丁目,2018-05-26,04,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
564,窃盗,オートバイ盗,成城,上北沢駅前交番,131121,東京都,世田谷区,上北沢４丁目,2016-07-01,不明,道路上,キーなし,なし,原動機付自転車（50cc以下）
565,窃盗,オートバイ盗,成城,上北沢駅前交番,131121,東京都,世田谷区,上北沢５丁目,2018-04-20,12,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
566,窃盗,オートバイ盗,成城,上北沢駅前交番,131121,東京都,世田谷区,桜上水５丁目,2016-10-01,不明,道路上,キーなし,なし,原動機付自転車（50cc以下）
567,窃盗,オートバイ盗,成城,千歳船橋駅前交番,131121,東京都,世田谷区,船橋１丁目,2018-04-19,12,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
568,窃盗,オートバイ盗,成城,大蔵二丁目交番,131121,東京都,世田谷区,砧１丁目,2014-07-21,不明,道路上,キーなし,なし,自動二輪（50cc超）
569,窃盗,オートバイ盗,成城,大蔵二丁目交番,131121,東京都,世田谷区,砧１丁目,2018-08-18,16,一戸建住宅,キーなし,なし,自動二輪（50cc超）
570,窃盗,オートバイ盗,成城,大蔵二丁目交番,131121,東京都,世田谷区,砧４丁目,2018-11-04,01,一戸建住宅,キーなし,なし,自動二輪（50cc超）
571,窃盗,オートバイ盗,成城,岡本駐在所,131121,東京都,世田谷区,岡本２丁目,2018-11-25,22,一戸建住宅,キーなし,なし,自動二輪（50cc超）
572,窃盗,オートバイ盗,成城,鎌田駐在所,131121,東京都,世田谷区,鎌田２丁目,2016-10-11,不明,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
573,窃盗,オートバイ盗,成城,松葉通駐在所,131121,東京都,世田谷区,北烏山３丁目,2017-12-27,19,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,原動機付自転車（50cc以下）
574,窃盗,オートバイ盗,成城,船橋交番,131121,東京都,世田谷区,船橋４丁目,2018-08-30,18,道路上,キーなし,なし,自動二輪（50cc超）
575,窃盗,オートバイ盗,成城,船橋交番,131121,東京都,世田谷区,船橋５丁目,2018-04-27,23,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
576,窃盗,オートバイ盗,成城,船橋交番,131121,東京都,世田谷区,船橋６丁目,2017-09-01,14,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
577,窃盗,オートバイ盗,成城,船橋交番,131121,東京都,世田谷区,船橋６丁目,2018-04-05,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
578,窃盗,オートバイ盗,成城,船橋交番,131121,東京都,世田谷区,船橋７丁目,2018-09-22,17,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
579,窃盗,オートバイ盗,目黒,下目黒交番,131105,東京都,目黒区,下目黒２丁目,2018-06-24,11,道路上,キーなし,なし,原動機付自転車（50cc以下）
580,窃盗,オートバイ盗,目黒,下目黒交番,131105,東京都,目黒区,下目黒３丁目,2017-03-21,不明,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
581,窃盗,オートバイ盗,目黒,大橋交番,131105,東京都,目黒区,大橋２丁目,2018-04-05,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
582,窃盗,オートバイ盗,目黒,大橋交番,131105,東京都,目黒区,大橋２丁目,2018-05-24,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
583,窃盗,オートバイ盗,目黒,駒場一丁目駐在所,131105,東京都,目黒区,駒場１丁目,2013-10-03,08,一戸建住宅,キーなし,なし,原動機付自転車（50cc以下）
584,窃盗,オートバイ盗,碑文谷,原町交番,131105,東京都,目黒区,南１丁目,2017-12-01,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
585,窃盗,オートバイ盗,渋谷,宇田川交番,131130,東京都,渋谷区,神山町,2018-02-13,07,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
586,窃盗,オートバイ盗,渋谷,宇田川交番,131130,東京都,渋谷区,神山町,2018-04-12,10,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
587,窃盗,オートバイ盗,渋谷,恵比寿駅前交番,131130,東京都,渋谷区,恵比寿１丁目,2018-05-10,09,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
588,窃盗,オートバイ盗,渋谷,恵比寿駅前交番,131130,東京都,渋谷区,恵比寿西１丁目,2018-08-21,17,道路上,キーなし,なし,自動二輪（50cc超）
589,窃盗,オートバイ盗,渋谷,恵比寿駅前交番,131130,東京都,渋谷区,恵比寿西２丁目,2018-02-05,14,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
590,窃盗,オートバイ盗,渋谷,恵比寿駅前交番,131130,東京都,渋谷区,恵比寿西２丁目,2018-05-24,12,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
591,窃盗,オートバイ盗,渋谷,東交番,131130,東京都,渋谷区,東３丁目,2015-08-10,12,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
592,窃盗,オートバイ盗,渋谷,鉢山交番,131130,東京都,渋谷区,鉢山町,2018-01-14,23,道路上,キーなし,なし,原動機付自転車（50cc以下）
593,窃盗,オートバイ盗,原宿,代々木駅前交番,131130,東京都,渋谷区,千駄ヶ谷４丁目,2018-03-01,15,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
594,窃盗,オートバイ盗,原宿,代々木駅前交番,131130,東京都,渋谷区,代々木１丁目,2018-12-14,18,道路上,キーなし,なし,原動機付自転車（50cc以下）
595,窃盗,オートバイ盗,原宿,代々木二丁目交番,131130,東京都,渋谷区,代々木２丁目,2018-10-09,11,道路上,キーなし,なし,自動二輪（50cc超）
596,窃盗,オートバイ盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木４丁目,2018-01-18,09,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
597,窃盗,オートバイ盗,代々木,初台駅前交番,131130,東京都,渋谷区,代々木５丁目,2018-11-29,19,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
598,窃盗,オートバイ盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷１丁目,2018-07-12,22,道路上,キーなし,なし,原動機付自転車（50cc以下）
599,窃盗,オートバイ盗,代々木,幡ケ谷駅前交番,131130,東京都,渋谷区,幡ヶ谷３丁目,2018-10-20,17,道路上,キーなし,なし,原動機付自転車（50cc以下）
600,窃盗,オートバイ盗,代々木,笹塚交番,131130,東京都,渋谷区,笹塚１丁目,2018-04-20,19,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
601,窃盗,オートバイ盗,牛込,河田町交番,131041,東京都,新宿区,余丁町,2018-03-17,14,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
602,窃盗,オートバイ盗,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿４丁目,2017-09-01,16,道路上,キーなし,なし,自動二輪（50cc超）
603,窃盗,オートバイ盗,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿４丁目,2018-09-14,19,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
604,窃盗,オートバイ盗,新宿,熊野神社前交番,131041,東京都,新宿区,西新宿４丁目,2018-09-16,21,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
605,窃盗,オートバイ盗,新宿,成子坂交番,131041,東京都,新宿区,西新宿６丁目,2018-01-07,10,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
606,窃盗,オートバイ盗,新宿,淀橋市場前交番,131041,東京都,新宿区,北新宿４丁目,2018-09-02,00,道路上,キーなし,なし,自動二輪（50cc超）
607,窃盗,オートバイ盗,新宿,大久保交番,131041,東京都,新宿区,大久保２丁目,2018-05-19,23,道路上,キーなし,なし,原動機付自転車（50cc以下）
608,窃盗,オートバイ盗,新宿,新宿六丁目交番,131041,東京都,新宿区,新宿６丁目,2018-05-30,16,道路上,キーなし,なし,自動二輪（50cc超）
609,窃盗,オートバイ盗,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町１丁目,2014-09-15,00,道路上,キーなし,なし,原動機付自転車（50cc以下）
610,窃盗,オートバイ盗,新宿,歌舞伎町交番,131041,東京都,新宿区,歌舞伎町２丁目,2018-11-11,23,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
611,窃盗,オートバイ盗,戸塚,戸塚一丁目交番,131041,東京都,新宿区,西早稲田１丁目,2018-12-05,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
612,窃盗,オートバイ盗,戸塚,戸塚一丁目交番,131041,東京都,新宿区,西早稲田３丁目,2018-08-12,05,道路上,キーなし,なし,自動二輪（50cc超）
613,窃盗,オートバイ盗,戸塚,下落合駅前交番,131041,東京都,新宿区,下落合１丁目,2018-05-13,20,４階建て以上共同住宅,キーなし,なし,自動二輪（50cc超）
614,窃盗,オートバイ盗,四谷,信濃町交番,131041,東京都,新宿区,霞ヶ丘町,2018-10-30,09,その他,キーなし,なし,自動二輪（50cc超）
615,窃盗,オートバイ盗,四谷,大京町交番,131041,東京都,新宿区,大京町,2018-12-25,08,道路上,キーなし,なし,自動二輪（50cc超）
616,窃盗,オートバイ盗,中野,中野坂上交番,131148,東京都,中野区,中央２丁目,2018-07-05,20,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
617,窃盗,オートバイ盗,中野,早稲田通交番,131148,東京都,中野区,東中野３丁目,2018-01-04,14,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
618,窃盗,オートバイ盗,中野,本郷通交番,131148,東京都,中野区,弥生町３丁目,2018-10-01,17,一戸建住宅,キーなし,なし,自動二輪（50cc超）
619,窃盗,オートバイ盗,中野,鍋屋横丁交番,131148,東京都,中野区,中央４丁目,2018-01-03,21,道路上,キーなし,なし,自動二輪（50cc超）
620,窃盗,オートバイ盗,中野,鍋屋横丁交番,131148,東京都,中野区,本町４丁目,2017-10-30,09,道路上,キーなし,あり,自動二輪（50cc超）
621,窃盗,オートバイ盗,中野,南台交番,131148,東京都,中野区,南台１丁目,2018-08-31,18,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
622,窃盗,オートバイ盗,中野,中央五丁目交番,131148,東京都,中野区,本町４丁目,2012-04-01,17,道路上,キーなし,なし,原動機付自転車（50cc以下）
623,窃盗,オートバイ盗,野方,薬師駅前交番,131148,東京都,中野区,上高田５丁目,2017-03-01,13,その他の住宅（３階建て以下共同住宅等）,キーなし,なし,自動二輪（50cc超）
624,窃盗,オートバイ盗,野方,上高田交番,131148,東京都,中野区,上高田２丁目,2016-03-01,00,道路上,キーなし,なし,自動二輪（50cc超）
625,窃盗,オートバイ盗,野方,上高田交番,131148,東京都,中野区,上高田４丁目,2017-03-31,不明,道路上,キーなし,なし,原動機付自転車（50cc以下）
626,窃盗,オートバイ盗,野方,江古田四丁目交番,131148,東京都,中野区,江古田４丁目,2018-12-17,01,道路上,キーなし,なし,原動機付自転車（50cc以下）
627,窃盗,オートバイ盗,野方,沼袋交番,131148,東京都,中野区,沼袋１丁目,2018-09-26,16,道路上,キーなし,なし,原動機付自転車（50cc以下）
628,窃盗,オートバイ盗,野方,野方駅前交番,131148,東京都,中野区,野方６丁目,2018-09-17,22,道路上,キーなし,なし,自動二輪（50cc超）
629,窃盗,オートバイ盗,野方,家政通交番,131148,東京都,中野区,若宮３丁目,2018-07-19,07,４階建て以上共同住宅,キーなし,なし,原動機付自転車（50cc以下）
